layer,transform,alpha,head,perturb_scale,rel_delta_fro,rel_delta_2
layer_6,dyt,0.25,5,0.001,0.0007551147322943608,0.0005966068818138886
layer_6,dyt,0.25,5,0.01,0.007729480222570239,0.00632826531903592
layer_6,dyt,0.25,6,0.0001,4.3699125638060126e-05,3.3198236136982346e-05
layer_6,dyt,0.25,6,0.001,0.00040551139140161625,0.0002683137585044172
layer_6,dyt,0.25,6,0.01,0.003952954146062442,0.002697135653940805
layer_6,dyt,0.25,7,0.0001,4.7015047089851125e-05,3.235408717207629e-05
layer_6,dyt,0.25,7,0.001,0.000442069939615158,0.000333281561609
layer_6,dyt,0.25,7,0.01,0.003786019775335069,0.002698011051551273
layer_6,dyt,0.25,8,0.0001,9.828770637733308e-05,8.478334805922663e-05
layer_6,dyt,0.25,8,0.001,0.0008520166636405718,0.0006819025096639104
layer_6,dyt,0.25,8,0.01,0.008050025203909779,0.00647939951418399
layer_6,dyt,0.25,9,0.0001,0.00010637063809987424,8.959776524642655e-05
layer_6,dyt,0.25,9,0.001,0.0010302280962337879,0.0008954168431087746
layer_6,dyt,0.25,9,0.01,0.009359786548701461,0.007004813852661881
layer_6,dyt,0.25,10,0.0001,5.102568516268336e-05,3.551914877346965e-05
layer_6,dyt,0.25,10,0.001,0.0005473634543668174,0.0004267023842847969
layer_6,dyt,0.25,10,0.01,0.00526034066672525,0.0038577808214600357
layer_6,dyt,0.25,11,0.0001,5.341206655098837e-05,4.301302294866182e-05
layer_6,dyt,0.25,11,0.001,0.00047733497728162823,0.00036961820540562534
layer_6,dyt,0.25,11,0.01,0.004621798042583491,0.0033999355471614695
layer_6,dyt,0.25,0,0.0001,4.482386002985276e-05,3.0354248343320017e-05
layer_6,dyt,0.25,0,0.001,0.00042720360672893394,0.00032796220278560943
layer_6,dyt,0.25,0,0.01,0.005306693860360831,0.0038448797345358803
layer_6,dyt,0.25,1,0.0001,5.0846929320057866e-05,3.570483817663484e-05
layer_6,dyt,0.25,1,0.001,0.0005988434295097035,0.0004056790033479364
layer_6,dyt,0.25,1,0.01,0.0062623556630691385,0.004458086162899654
layer_6,dyt,0.25,2,0.0001,8.78320491143985e-05,8.056409243278442e-05
layer_6,dyt,0.25,2,0.001,0.0007524016502192208,0.0005779444477660463
layer_6,dyt,0.25,2,0.01,0.007886793836382546,0.005241046303920319
layer_6,dyt,0.25,3,0.0001,7.334968792072198e-05,5.441245627477418e-05
layer_6,dyt,0.25,3,0.001,0.000698307927444169,0.00055108849025539
layer_6,dyt,0.25,3,0.01,0.006894032942704975,0.004750924380057616
layer_6,dyt,0.25,4,0.0001,5.425282586455621e-05,3.393724408308974e-05
layer_6,dyt,0.25,4,0.001,0.0005262641526718099,0.00035097522056338836
layer_6,dyt,0.25,4,0.01,0.00505975549423031,0.0033503401533753643
layer_6,dyt,0.25,5,0.0001,8.550536761164271e-05,6.697060706640638e-05
layer_6,dyt,0.25,5,0.001,0.0009564496436642234,0.0008145160080985861
layer_6,dyt,0.25,5,0.01,0.007734578099662814,0.006143026837734687
layer_6,dyt,0.25,6,0.0001,5.313676312846884e-05,4.179428637986208e-05
layer_6,dyt,0.25,6,0.001,0.0004945788590625684,0.0003552497783736531
layer_6,dyt,0.25,6,0.01,0.005532914342784843,0.004678622528883359
layer_6,dyt,0.25,7,0.0001,4.189951612674737e-05,2.9308184203216317e-05
layer_6,dyt,0.25,7,0.001,0.0005958973201466518,0.00046854779779532713
layer_6,dyt,0.25,7,0.01,0.005378318940395702,0.0038907764522746213
layer_6,dyt,0.25,8,0.0001,6.602529916503986e-05,5.448878536105176e-05
layer_6,dyt,0.25,8,0.001,0.0008120512370363213,0.0006877764640388973
layer_6,dyt,0.25,8,0.01,0.007668134517074131,0.006331584376215697
layer_6,dyt,0.25,9,0.0001,5.984149150277299e-05,3.699183716350923e-05
layer_6,dyt,0.25,9,0.001,0.000585624615180159,0.0004507933237913818
layer_6,dyt,0.25,9,0.01,0.006989499055080904,0.004610339021145163
layer_6,dyt,0.25,10,0.0001,4.307288052649217e-05,3.099789730082028e-05
layer_6,dyt,0.25,10,0.001,0.0004589572162853852,0.00036737591460384044
layer_6,dyt,0.25,10,0.01,0.005160103676927733,0.004073510862800243
layer_6,dyt,0.25,11,0.0001,4.5887884607464255e-05,3.498500510743399e-05
layer_6,dyt,0.25,11,0.001,0.0006090431724024813,0.0005027511924772792
layer_6,dyt,0.25,11,0.01,0.005096934623629603,0.003803581782412896
layer_6,dyt,0.25,0,0.0001,6.598624967697366e-05,4.7705246431993624e-05
layer_6,dyt,0.25,0,0.001,0.0005213606819808348,0.00036581725430166084
layer_6,dyt,0.25,0,0.01,0.005271226625005462,0.003888815719078453
layer_6,dyt,0.25,1,0.0001,8.698568570283096e-05,6.961241816826028e-05
layer_6,dyt,0.25,1,0.001,0.0008994181012872787,0.0007576630076807898
layer_6,dyt,0.25,1,0.01,0.00831763113860869,0.006636900929512523
layer_6,dyt,0.25,2,0.0001,7.47655276013552e-05,5.545722254322344e-05
layer_6,dyt,0.25,2,0.001,0.0007200320658437444,0.0005544042375336496
layer_6,dyt,0.25,2,0.01,0.007629598056853535,0.005360399304816191
layer_6,dyt,0.25,3,0.0001,9.45637331178133e-05,7.831897505486768e-05
layer_6,dyt,0.25,3,0.001,0.0009177285458218654,0.0007712789258807793
layer_6,dyt,0.25,3,0.01,0.007460324447862434,0.004729098784957866
layer_6,dyt,0.25,4,0.0001,8.932770578775764e-05,7.279222362865424e-05
layer_6,dyt,0.25,4,0.001,0.0009412893076015319,0.0007905649684518773
layer_6,dyt,0.25,4,0.01,0.009197682114626848,0.007635717418159281
layer_6,dyt,0.25,5,0.0001,9.308253993051015e-05,7.917118532733114e-05
layer_6,dyt,0.25,5,0.001,0.0010429504741679544,0.0008727872148126399
layer_6,dyt,0.25,5,0.01,0.008422589108329666,0.006720231336584693
layer_6,dyt,0.25,6,0.0001,5.426030509146401e-05,3.7691653241689015e-05
layer_6,dyt,0.25,6,0.001,0.0005189878512439508,0.0003869961842805518
layer_6,dyt,0.25,6,0.01,0.005337653920576472,0.0037564728172022697
layer_6,dyt,0.25,7,0.0001,5.0870423850808596e-05,3.900320476211807e-05
layer_6,dyt,0.25,7,0.001,0.0005243270850530886,0.00037665954528327497
layer_6,dyt,0.25,7,0.01,0.004604943948124074,0.0032863833786531617
layer_6,dyt,0.25,8,0.0001,7.017752856022416e-05,5.281873857302066e-05
layer_6,dyt,0.25,8,0.001,0.0006546412559018816,0.00041446112957976855
layer_6,dyt,0.25,8,0.01,0.007630984702459645,0.005557796030277761
layer_6,dyt,0.25,9,0.0001,7.129081041256032e-05,5.528003349332575e-05
layer_6,dyt,0.25,9,0.001,0.0006798300732977736,0.0003996723697943246
layer_6,dyt,0.25,9,0.01,0.007860612403560974,0.00554304857690458
layer_6,dyt,0.25,10,0.0001,6.480469961453267e-05,4.889253735430067e-05
layer_6,dyt,0.25,10,0.001,0.0006746301771272097,0.0005071863550157063
layer_6,dyt,0.25,10,0.01,0.006031950795164359,0.004384984445655104
layer_6,dyt,0.25,11,0.0001,6.996726415689776e-05,4.9788011939624025e-05
layer_6,dyt,0.25,11,0.001,0.0006196506430406365,0.0004600509310639498
layer_6,dyt,0.25,11,0.01,0.005960583727160722,0.004356788608954483
layer_6,dyt,0.25,0,0.0001,5.792815530947032e-05,4.2224433881796716e-05
layer_6,dyt,0.25,0,0.001,0.0005016610601561173,0.0003784687297827331
layer_6,dyt,0.25,0,0.01,0.005136328469640385,0.0034272137012116097
layer_6,dyt,0.25,1,0.0001,5.984120319790322e-05,3.90336882779889e-05
layer_6,dyt,0.25,1,0.001,0.0006653952490500074,0.000497117615830095
layer_6,dyt,0.25,1,0.01,0.005755309346094411,0.003984349210013853
layer_6,dyt,0.25,2,0.0001,8.348952903421813e-05,5.970110362704845e-05
layer_6,dyt,0.25,2,0.001,0.0007970410156512484,0.0005496553444903092
layer_6,dyt,0.25,2,0.01,0.008929083556647413,0.007339987230010236
layer_6,dyt,0.25,3,0.0001,9.906531601072501e-05,7.692903227696282e-05
layer_6,dyt,0.25,3,0.001,0.0009032424335586183,0.0006872190965979087
layer_6,dyt,0.25,3,0.01,0.009507308171627897,0.0064799300705032335
layer_6,dyt,0.25,4,0.0001,5.6982163724651286e-05,4.399222509241271e-05
layer_6,dyt,0.25,4,0.001,0.0006688830924968663,0.0005366931455655938
layer_6,dyt,0.25,4,0.01,0.006132762121005669,0.004613375137569916
layer_6,dyt,0.25,5,0.0001,8.352590703874276e-05,6.0650110439134275e-05
layer_6,dyt,0.25,5,0.001,0.0007196333798635047,0.000528227113730676
layer_6,dyt,0.25,5,0.01,0.008810900034600007,0.007339760332151748
layer_6,dyt,0.25,6,0.0001,4.048705110356534e-05,2.6822406955254538e-05
layer_6,dyt,0.25,6,0.001,0.00046279570184338056,0.0003317779518353968
layer_6,dyt,0.25,6,0.01,0.004200342875826195,0.002833800747761086
layer_6,dyt,0.25,7,0.0001,5.2575592387795404e-05,3.866964536285179e-05
layer_6,dyt,0.25,7,0.001,0.0005252884919816883,0.00042302470119910993
layer_6,dyt,0.25,7,0.01,0.006085928239868398,0.005058252311357075
layer_6,dyt,0.25,8,0.0001,9.610850918002376e-05,8.326876310549826e-05
layer_6,dyt,0.25,8,0.001,0.0008136468611990585,0.0006365789568867554
layer_6,dyt,0.25,8,0.01,0.008637230465210349,0.006549102386203654
layer_6,dyt,0.25,9,0.0001,7.810036538566756e-05,5.713448355521971e-05
layer_6,dyt,0.25,9,0.001,0.0009349472230328728,0.0007599268145373179
layer_6,dyt,0.25,9,0.01,0.006467570786117795,0.004097760160023425
layer_6,dyt,0.25,10,0.0001,8.475686854954897e-05,6.155474284682678e-05
layer_6,dyt,0.25,10,0.001,0.000722456526819649,0.0005018519055891241
layer_6,dyt,0.25,10,0.01,0.007883896277107755,0.005766558113747357
layer_6,dyt,0.25,11,0.0001,4.888471071496728e-05,3.7029110229967434e-05
layer_6,dyt,0.25,11,0.001,0.0004777164399868927,0.00036168441750901215
layer_6,dyt,0.25,11,0.01,0.00477893255572136,0.0035949991800116768
layer_6,dyt,0.25,0,0.0001,6.0233625519998995e-05,3.851634032412876e-05
layer_6,dyt,0.25,0,0.001,0.0005255936534159416,0.0003897780261369608
layer_6,dyt,0.25,0,0.01,0.006342946945351391,0.0041851647150578765
layer_6,dyt,0.25,1,0.0001,7.684167527588072e-05,5.556869601391737e-05
layer_6,dyt,0.25,1,0.001,0.0007704541538627709,0.0005499140723465954
layer_6,dyt,0.25,1,0.01,0.008527854825049,0.006669335234727246
layer_6,dyt,0.25,2,0.0001,8.143075223910771e-05,5.899124443784429e-05
layer_6,dyt,0.25,2,0.001,0.0008639743268842354,0.000686693935839943
layer_6,dyt,0.25,2,0.01,0.008688054837858042,0.006710398411428129
layer_6,dyt,0.25,3,0.0001,7.38288661009578e-05,5.865771318954323e-05
layer_6,dyt,0.25,3,0.001,0.0007002918732997667,0.0005391492830617685
layer_6,dyt,0.25,3,0.01,0.006229221336786086,0.004265967336269176
layer_6,dyt,0.25,4,0.0001,5.1583030981197395e-05,3.612110567527245e-05
layer_6,dyt,0.25,4,0.001,0.0005476702447814908,0.0003984073480135132
layer_6,dyt,0.25,4,0.01,0.004639490826311999,0.0032729021288910236
layer_6,dyt,0.25,5,0.0001,8.197581729129634e-05,5.931324747550274e-05
layer_6,dyt,0.25,5,0.001,0.000918600834849295,0.0008179389391086496
layer_6,dyt,0.25,5,0.01,0.008427089934502866,0.006607492758765761
layer_6,dyt,0.25,6,0.0001,4.413361007203838e-05,2.9248024251718728e-05
layer_6,dyt,0.25,6,0.001,0.0004598374382828781,0.0003490089829756098
layer_6,dyt,0.25,6,0.01,0.00396685882765007,0.002630258117648853
layer_6,dyt,0.25,7,0.0001,4.306150972865845e-05,3.097605564176892e-05
layer_6,dyt,0.25,7,0.001,0.0004949423876277237,0.00036964730676342143
layer_6,dyt,0.25,7,0.01,0.005189623365165269,0.004356081704397805
layer_6,dyt,0.25,8,0.0001,7.502668900709988e-05,5.5166015109206455e-05
layer_6,dyt,0.25,8,0.001,0.0007175821699960358,0.0004672265681456733
layer_6,dyt,0.25,8,0.01,0.007971784029811923,0.005866532660596512
layer_6,dyt,0.25,9,0.0001,6.418131223742273e-05,4.146815312639725e-05
layer_6,dyt,0.25,9,0.001,0.0006549000529825944,0.0004283909733170938
layer_6,dyt,0.25,9,0.01,0.005893324869660478,0.004154663206174393
layer_6,dyt,0.25,10,0.0001,6.59311167873843e-05,5.458101572958464e-05
layer_6,dyt,0.25,10,0.001,0.0006827782330011133,0.0005096136194410361
layer_6,dyt,0.25,10,0.01,0.0063000919325653945,0.005132258853742086
layer_6,dyt,0.25,11,0.0001,5.530068328495611e-05,4.559181335705058e-05
layer_6,dyt,0.25,11,0.001,0.00045191028360195494,0.00034582248967249675
layer_6,dyt,0.25,11,0.01,0.004712453227924534,0.0037179827227803238
layer_6,dyt,0.25,0,0.0001,5.1825177114967826e-05,3.779201440228699e-05
layer_6,dyt,0.25,0,0.001,0.0006347822429626559,0.0005145085409761911
layer_6,dyt,0.25,0,0.01,0.0053767102761509075,0.00419890937526798
layer_6,dyt,0.25,1,0.0001,6.236005529214592e-05,4.42719539432149e-05
layer_6,dyt,0.25,1,0.001,0.0006197867547733462,0.00043774126754589837
layer_6,dyt,0.25,1,0.01,0.00595714711509478,0.004427961534725187
layer_6,dyt,0.25,2,0.0001,7.516922281136686e-05,5.07193847998021e-05
layer_6,dyt,0.25,2,0.001,0.0007750506716917298,0.0005507471920528129
layer_6,dyt,0.25,2,0.01,0.008867152725537076,0.007031444406961598
layer_6,dyt,0.25,3,0.0001,6.085403541029376e-05,4.326564769828316e-05
layer_6,dyt,0.25,3,0.001,0.0005797541709645366,0.0003812902905159903
layer_6,dyt,0.25,3,0.01,0.006828912413729,0.005086450385094817
layer_6,dyt,0.25,4,0.0001,6.96799732804479e-05,5.2651683143891886e-05
layer_6,dyt,0.25,4,0.001,0.0007126103965100089,0.0006093565005622248
layer_6,dyt,0.25,4,0.01,0.007831557029959975,0.00640795458686762
layer_6,dyt,0.25,5,0.0001,8.1864430785466e-05,6.408587578224366e-05
layer_6,dyt,0.25,5,0.001,0.0008867345732538759,0.0005715252653477374
layer_6,dyt,0.25,5,0.01,0.0077235748329742135,0.005406049772937922
layer_6,dyt,0.25,6,0.0001,5.685450626657169e-05,4.2330878595023865e-05
layer_6,dyt,0.25,6,0.001,0.0006531960820318038,0.0005501528132978154
layer_6,dyt,0.25,6,0.01,0.005600606516375373,0.0037338603759975862
layer_6,dyt,0.25,7,0.0001,6.0138321774794295e-05,4.528768875992932e-05
layer_6,dyt,0.25,7,0.001,0.0005006977740960259,0.00039317986269497547
layer_6,dyt,0.25,7,0.01,0.0050839209590042575,0.0034454279725428232
layer_6,dyt,0.25,8,0.0001,8.045299659371388e-05,6.309817926501396e-05
layer_6,dyt,0.25,8,0.001,0.0008372411139358671,0.0006907992792156204
layer_6,dyt,0.25,8,0.01,0.007588909794046569,0.005891709866347232
layer_6,dyt,0.25,9,0.0001,8.129818561880117e-05,7.104326792748875e-05
layer_6,dyt,0.25,9,0.001,0.0008491798567798094,0.0006981641937882531
layer_6,dyt,0.25,9,0.01,0.008471187476250712,0.00683706341561029
layer_6,dyt,0.25,10,0.0001,4.838681521079617e-05,3.794364318129269e-05
layer_6,dyt,0.25,10,0.001,0.000481124952069813,0.00034413729131478957
layer_6,dyt,0.25,10,0.01,0.005409162783489806,0.003969109013925564
layer_6,dyt,0.25,11,0.0001,4.8178812069301796e-05,3.0403495028068237e-05
layer_6,dyt,0.25,11,0.001,0.0005788971218372055,0.00040632928499594224
layer_6,dyt,0.25,11,0.01,0.005542965543344631,0.0040869582837907426
layer_6,dyt,0.25,0,0.0001,5.073351902633161e-05,3.7036803111684024e-05
layer_6,dyt,0.25,0,0.001,0.0004525028301666976,0.0003387204411695498
layer_6,dyt,0.25,0,0.01,0.005211078310960468,0.0036676025763715614
layer_6,dyt,0.25,1,0.0001,5.871329683381274e-05,4.285429291225058e-05
layer_6,dyt,0.25,1,0.001,0.0006131712937065905,0.0004223822267783268
layer_6,dyt,0.25,1,0.01,0.0067781710805526795,0.005158363288253743
layer_6,dyt,0.25,2,0.0001,9.161243689743594e-05,7.437049346301637e-05
layer_6,dyt,0.25,2,0.001,0.0009344589298309052,0.0006935483774563786
layer_6,dyt,0.25,2,0.01,0.008630376708868182,0.00660182553318825
layer_6,dyt,0.25,3,0.0001,8.258477538363028e-05,6.376151790181177e-05
layer_6,dyt,0.25,3,0.001,0.0007731968747572187,0.0005938541894481079
layer_6,dyt,0.25,3,0.01,0.007364725795339644,0.005294377632824864
layer_6,dyt,0.25,4,0.0001,6.736473618042687e-05,4.828652686363868e-05
layer_6,dyt,0.25,4,0.001,0.0006579837404571934,0.00047000714072783833
layer_6,dyt,0.25,4,0.01,0.006257239540453271,0.00419732213364665
layer_6,dyt,0.25,5,0.0001,0.0001016084772679747,8.267759186488135e-05
layer_6,dyt,0.25,5,0.001,0.0009619444943267952,0.0007150863781695868
layer_6,dyt,0.25,5,0.01,0.01095645304156561,0.008724776373179567
layer_6,dyt,0.25,6,0.0001,4.008370775207312e-05,2.6876688406115564e-05
layer_6,dyt,0.25,6,0.001,0.0004681057235081911,0.0003291810674861324
layer_6,dyt,0.25,6,0.01,0.0040821040078664024,0.0029698136695887867
layer_6,dyt,0.25,7,0.0001,5.829672519343745e-05,4.85577962807793e-05
layer_6,dyt,0.25,7,0.001,0.000501802765662741,0.000358732695123563
layer_6,dyt,0.25,7,0.01,0.005827205589096556,0.0046984056295127025
layer_6,dyt,0.25,8,0.0001,6.995215326362588e-05,4.9390121018360406e-05
layer_6,dyt,0.25,8,0.001,0.0007774986374645511,0.0006223936140291773
layer_6,dyt,0.25,8,0.01,0.008500309468762113,0.00688645715449647
layer_6,dyt,0.25,9,0.0001,7.308617853761091e-05,5.340570225930307e-05
layer_6,dyt,0.25,9,0.001,0.0006032066155808777,0.0004245871692137914
layer_6,dyt,0.25,9,0.01,0.00643571036920279,0.004567740764078623
layer_6,dyt,0.25,10,0.0001,4.7822485334435215e-05,3.390159127472396e-05
layer_6,dyt,0.25,10,0.001,0.0004738805978749926,0.00032551736144198994
layer_6,dyt,0.25,10,0.01,0.00506112039249818,0.0035120204369806602
layer_6,dyt,0.25,11,0.0001,5.046155231469465e-05,3.863198778828381e-05
layer_6,dyt,0.25,11,0.001,0.000488418732426934,0.0003643387821390729
layer_6,dyt,0.25,11,0.01,0.00491151030807753,0.0036186084877129045
layer_6,dyt,0.25,0,0.0001,5.8471168074634766e-05,4.704358820235843e-05
layer_6,dyt,0.25,0,0.001,0.0005032385559375521,0.0003262333169680842
layer_6,dyt,0.25,0,0.01,0.005080170315438331,0.0036362752961011193
layer_6,dyt,0.25,1,0.0001,6.988570734836448e-05,5.606874537620894e-05
layer_6,dyt,0.25,1,0.001,0.0007100567344474341,0.0005208875312688995
layer_6,dyt,0.25,1,0.01,0.006658544991305276,0.005495937919689259
layer_6,dyt,0.25,2,0.0001,8.326385550863014e-05,6.114842730572075e-05
layer_6,dyt,0.25,2,0.001,0.0008808498288699285,0.0007461605568205079
layer_6,dyt,0.25,2,0.01,0.008657015628259117,0.006336132451831861
layer_6,dyt,0.25,3,0.0001,0.00011112987342420553,8.893583126640249e-05
layer_6,dyt,0.25,3,0.001,0.001088363392361697,0.0008150233261407248
layer_6,dyt,0.25,3,0.01,0.010754394550144491,0.008526312427388678
layer_6,dyt,0.25,4,0.0001,8.768749486544145e-05,6.863007451069651e-05
layer_6,dyt,0.25,4,0.001,0.0007169739418667529,0.0005479507956058604
layer_6,dyt,0.25,4,0.01,0.007111642256714578,0.004598136610713474
layer_6,dyt,0.25,5,0.0001,9.505203596794275e-05,7.174864689991087e-05
layer_6,dyt,0.25,5,0.001,0.0010279138533477203,0.0008089692379368394
layer_6,dyt,0.25,5,0.01,0.01057883779292461,0.009020070718805196
layer_6,dyt,0.25,6,0.0001,4.6540996562045645e-05,3.349439303857702e-05
layer_6,dyt,0.25,6,0.001,0.0004437499327052009,0.00030305391495970524
layer_6,dyt,0.25,6,0.01,0.004000068762250436,0.0025474160181429284
layer_6,dyt,0.25,7,0.0001,4.7630355222746315e-05,3.767889443690622e-05
layer_6,dyt,0.25,7,0.001,0.0004585408763766523,0.0003437935010604665
layer_6,dyt,0.25,7,0.01,0.0054471049513231465,0.004271719167048089
layer_6,dyt,0.25,8,0.0001,8.04992233386385e-05,5.8065990247568644e-05
layer_6,dyt,0.25,8,0.001,0.0010389117130561178,0.0009277647431550257
layer_6,dyt,0.25,8,0.01,0.008754919096314135,0.006590216148610127
layer_6,dyt,0.25,9,0.0001,7.871835023111893e-05,5.0575218051306716e-05
layer_6,dyt,0.25,9,0.001,0.0010032375231702043,0.0007716011632029025
layer_6,dyt,0.25,9,0.01,0.008632515408260594,0.006124434538031212
layer_6,dyt,0.25,10,0.0001,5.99385816802147e-05,4.206715719514582e-05
layer_6,dyt,0.25,10,0.001,0.0006244799000737598,0.0004916132407983494
layer_6,dyt,0.25,10,0.01,0.0073193631664289285,0.005313978085927648
layer_6,dyt,0.25,11,0.0001,5.254329563277778e-05,4.5592508873032335e-05
layer_6,dyt,0.25,11,0.001,0.0004991943839418098,0.0003374992981439282
layer_6,dyt,0.25,11,0.01,0.00490309214589001,0.0035518494221298265
layer_6,dyt,0.25,0,0.0001,6.418834215953007e-05,5.155172331693689e-05
layer_6,dyt,0.25,0,0.001,0.000726533510305547,0.0006027610586382494
layer_6,dyt,0.25,0,0.01,0.006727584509189778,0.005566284088628133
layer_6,dyt,0.25,1,0.0001,5.8447477206109506e-05,3.989869790399963e-05
layer_6,dyt,0.25,1,0.001,0.0006939435209467488,0.0005460927674411706
layer_6,dyt,0.25,1,0.01,0.007514735315971257,0.0058508939886215946
layer_6,dyt,0.25,2,0.0001,6.966693581338211e-05,5.100412718585118e-05
layer_6,dyt,0.25,2,0.001,0.0008447896659016641,0.0006694817851458922
layer_6,dyt,0.25,2,0.01,0.00774083534247782,0.006047698828507234
layer_6,dyt,0.25,3,0.0001,8.851244667399545e-05,6.857931640958618e-05
layer_6,dyt,0.25,3,0.001,0.0008203721366005684,0.0006432188356532436
layer_6,dyt,0.25,3,0.01,0.007546606617743185,0.006355804808964451
layer_6,dyt,0.25,4,0.0001,7.600305551907333e-05,5.761111467154009e-05
layer_6,dyt,0.25,4,0.001,0.0007173836070933152,0.000581658889980512
layer_6,dyt,0.25,4,0.01,0.007449071432319691,0.005738677565842991
layer_6,dyt,0.25,5,0.0001,7.263079708657537e-05,5.8849196616107176e-05
layer_6,dyt,0.25,5,0.001,0.0006833318545365855,0.0005135744635952834
layer_6,dyt,0.25,5,0.01,0.008171155428382072,0.006772054384734884
layer_6,dyt,0.25,6,0.0001,6.78864978214242e-05,5.167653206038879e-05
layer_6,dyt,0.25,6,0.001,0.00048048747971924787,0.00034211367752011516
layer_6,dyt,0.25,6,0.01,0.005132721697416056,0.0033224254006579035
layer_6,dyt,0.25,7,0.0001,5.287746131117885e-05,4.3300745493794614e-05
layer_6,dyt,0.25,7,0.001,0.00045438954120225324,0.0003614296745779698
layer_6,dyt,0.25,7,0.01,0.003911086931377041,0.0028722946807260953
layer_6,dyt,0.25,8,0.0001,7.53726063227575e-05,5.605929988459949e-05
layer_6,dyt,0.25,8,0.001,0.0008781417800521273,0.0006591315054870718
layer_6,dyt,0.25,8,0.01,0.006869974748933437,0.005470858940321569
layer_6,dyt,0.25,9,0.0001,9.421410989331102e-05,9.083749647478127e-05
